type,rgb,rgb_x,rgb_y,nir,nir_x,nir_y
positive,00000748_co.ppm,288,224,00000748_ir.ppm,288,224
positive,00000748_co.ppm,352,224,00000748_ir.ppm,352,224
positive,00000748_co.ppm,416,224,00000748_ir.ppm,416,224
positive,00000748_co.ppm,480,224,00000748_ir.ppm,480,224
positive,00000748_co.ppm,32,288,00000748_ir.ppm,32,288
positive,00000748_co.ppm,96,288,00000748_ir.ppm,96,288
positive,00000748_co.ppm,160,288,00000748_ir.ppm,160,288
positive,00000748_co.ppm,224,288,00000748_ir.ppm,224,288
positive,00000748_co.ppm,288,288,00000748_ir.ppm,288,288
positive,00000748_co.ppm,352,288,00000748_ir.ppm,352,288
positive,00000748_co.ppm,416,288,00000748_ir.ppm,416,288
positive,00000748_co.ppm,480,288,00000748_ir.ppm,480,288
positive,00000748_co.ppm,32,352,00000748_ir.ppm,32,352
positive,00000748_co.ppm,96,352,00000748_ir.ppm,96,352
positive,00000748_co.ppm,160,352,00000748_ir.ppm,160,352
positive,00000748_co.ppm,224,352,00000748_ir.ppm,224,352
positive,00000748_co.ppm,288,352,00000748_ir.ppm,288,352
positive,00000748_co.ppm,352,352,00000748_ir.ppm,352,352
positive,00000748_co.ppm,416,352,00000748_ir.ppm,416,352
positive,00000748_co.ppm,480,352,00000748_ir.ppm,480,352
positive,00000748_co.ppm,32,416,00000748_ir.ppm,32,416
positive,00000748_co.ppm,96,416,00000748_ir.ppm,96,416
positive,00000748_co.ppm,160,416,00000748_ir.ppm,160,416
positive,00000748_co.ppm,224,416,00000748_ir.ppm,224,416
positive,00000748_co.ppm,288,416,00000748_ir.ppm,288,416
positive,00000748_co.ppm,352,416,00000748_ir.ppm,352,416
positive,00000748_co.ppm,416,416,00000748_ir.ppm,416,416
positive,00000748_co.ppm,480,416,00000748_ir.ppm,480,416
positive,00000748_co.ppm,32,480,00000748_ir.ppm,32,480
positive,00000748_co.ppm,96,480,00000748_ir.ppm,96,480
positive,00000748_co.ppm,160,480,00000748_ir.ppm,160,480
positive,00000748_co.ppm,224,480,00000748_ir.ppm,224,480
positive,00000748_co.ppm,288,480,00000748_ir.ppm,288,480
positive,00000748_co.ppm,352,480,00000748_ir.ppm,352,480
positive,00000748_co.ppm,416,480,00000748_ir.ppm,416,480
positive,00000748_co.ppm,480,480,00000748_ir.ppm,480,480
negative,00000748_co.ppm,32,32,00001100_ir.ppm,288,480
negative,00000748_co.ppm,96,32,00000216_ir.ppm,32,288
negative,00000748_co.ppm,160,32,00000824_ir.ppm,288,160
negative,00000748_co.ppm,224,32,00000818_ir.ppm,96,288
negative,00000748_co.ppm,288,32,00000733_ir.ppm,96,288
negative,00000748_co.ppm,352,32,00000092_ir.ppm,352,480
negative,00000748_co.ppm,416,32,00000447_ir.ppm,224,288
negative,00000748_co.ppm,480,32,00000218_ir.ppm,32,96
negative,00000748_co.ppm,32,96,00000922_ir.ppm,32,416
negative,00000748_co.ppm,96,96,00001208_ir.ppm,352,480
negative,00000748_co.ppm,160,96,00000317_ir.ppm,96,416
negative,00000748_co.ppm,224,96,00000178_ir.ppm,160,160
negative,00000748_co.ppm,288,96,00000374_ir.ppm,32,224
negative,00000748_co.ppm,352,96,00000119_ir.ppm,352,480
negative,00000748_co.ppm,416,96,00001270_ir.ppm,96,352
negative,00000748_co.ppm,480,96,00001119_ir.ppm,480,160
negative,00000748_co.ppm,32,160,00000875_ir.ppm,224,288
negative,00000748_co.ppm,96,160,00000207_ir.ppm,352,352
negative,00000748_co.ppm,160,160,00000248_ir.ppm,352,96
negative,00000748_co.ppm,224,160,00000209_ir.ppm,160,352
negative,00000748_co.ppm,288,160,00000094_ir.ppm,224,32
negative,00000748_co.ppm,352,160,00000924_ir.ppm,416,480
negative,00000748_co.ppm,416,160,00000814_ir.ppm,160,32
negative,00000748_co.ppm,480,160,00001129_ir.ppm,32,352
negative,00000748_co.ppm,32,224,00000623_ir.ppm,224,32
negative,00000748_co.ppm,96,224,00000596_ir.ppm,160,288
negative,00000748_co.ppm,160,224,00000935_ir.ppm,96,160
negative,00000748_co.ppm,224,224,00000215_ir.ppm,160,416
negative,00000748_co.ppm,288,224,00000495_ir.ppm,32,480
negative,00000748_co.ppm,352,224,00001022_ir.ppm,32,96
negative,00000748_co.ppm,416,224,00000077_ir.ppm,160,160
negative,00000748_co.ppm,480,224,00000583_ir.ppm,224,96
negative,00000748_co.ppm,32,288,00000386_ir.ppm,288,160
negative,00000748_co.ppm,96,288,00001129_ir.ppm,288,160
negative,00000748_co.ppm,160,288,00000029_ir.ppm,160,160
negative,00000748_co.ppm,224,288,00001226_ir.ppm,416,32
negative,00000748_co.ppm,288,288,00000989_ir.ppm,160,352
negative,00000748_co.ppm,352,288,00000745_ir.ppm,96,96
negative,00000748_co.ppm,416,288,00000505_ir.ppm,224,160
negative,00000748_co.ppm,480,288,00000748_ir.ppm,96,32
negative,00000748_co.ppm,32,352,00001210_ir.ppm,160,160
negative,00000748_co.ppm,96,352,00000256_ir.ppm,32,224
negative,00000748_co.ppm,160,352,00001159_ir.ppm,352,352
negative,00000748_co.ppm,224,352,00000287_ir.ppm,480,224
negative,00000748_co.ppm,288,352,00000307_ir.ppm,416,96
negative,00000748_co.ppm,352,352,00000686_ir.ppm,480,480
negative,00000748_co.ppm,416,352,00000480_ir.ppm,416,288
negative,00000748_co.ppm,480,352,00000410_ir.ppm,288,96
negative,00000748_co.ppm,32,416,00001095_ir.ppm,224,288
negative,00000748_co.ppm,96,416,00001201_ir.ppm,480,96
negative,00000748_co.ppm,160,416,00000772_ir.ppm,160,288
negative,00000748_co.ppm,224,416,00001242_ir.ppm,32,32
negative,00000748_co.ppm,288,416,00001095_ir.ppm,96,416
negative,00000748_co.ppm,352,416,00000466_ir.ppm,352,416
negative,00000748_co.ppm,416,416,00000922_ir.ppm,224,288
negative,00000748_co.ppm,480,416,00000449_ir.ppm,352,352
negative,00000748_co.ppm,32,480,00001067_ir.ppm,288,416
negative,00000748_co.ppm,96,480,00000745_ir.ppm,480,224
negative,00000748_co.ppm,160,480,00000087_ir.ppm,32,352
negative,00000748_co.ppm,224,480,00001084_ir.ppm,96,288
negative,00000748_co.ppm,288,480,00000627_ir.ppm,352,96
negative,00000748_co.ppm,352,480,00000869_ir.ppm,96,224
negative,00000748_co.ppm,416,480,00000216_ir.ppm,224,32
negative,00000748_co.ppm,480,480,00000260_ir.ppm,224,288
positive,00000751_co.ppm,32,32,00000751_ir.ppm,32,32
positive,00000751_co.ppm,96,32,00000751_ir.ppm,96,32
positive,00000751_co.ppm,160,32,00000751_ir.ppm,160,32
positive,00000751_co.ppm,224,32,00000751_ir.ppm,224,32
positive,00000751_co.ppm,288,32,00000751_ir.ppm,288,32
positive,00000751_co.ppm,352,32,00000751_ir.ppm,352,32
positive,00000751_co.ppm,416,32,00000751_ir.ppm,416,32
positive,00000751_co.ppm,480,32,00000751_ir.ppm,480,32
positive,00000751_co.ppm,32,96,00000751_ir.ppm,32,96
positive,00000751_co.ppm,96,96,00000751_ir.ppm,96,96
positive,00000751_co.ppm,160,96,00000751_ir.ppm,160,96
positive,00000751_co.ppm,224,96,00000751_ir.ppm,224,96
positive,00000751_co.ppm,288,96,00000751_ir.ppm,288,96
positive,00000751_co.ppm,352,96,00000751_ir.ppm,352,96
positive,00000751_co.ppm,416,96,00000751_ir.ppm,416,96
positive,00000751_co.ppm,480,96,00000751_ir.ppm,480,96
positive,00000751_co.ppm,32,160,00000751_ir.ppm,32,160
positive,00000751_co.ppm,96,160,00000751_ir.ppm,96,160
positive,00000751_co.ppm,160,160,00000751_ir.ppm,160,160
positive,00000751_co.ppm,224,160,00000751_ir.ppm,224,160
positive,00000751_co.ppm,288,160,00000751_ir.ppm,288,160
positive,00000751_co.ppm,352,160,00000751_ir.ppm,352,160
positive,00000751_co.ppm,416,160,00000751_ir.ppm,416,160
positive,00000751_co.ppm,480,160,00000751_ir.ppm,480,160
positive,00000751_co.ppm,32,224,00000751_ir.ppm,32,224
positive,00000751_co.ppm,96,224,00000751_ir.ppm,96,224
positive,00000751_co.ppm,160,224,00000751_ir.ppm,160,224
positive,00000751_co.ppm,224,224,00000751_ir.ppm,224,224
positive,00000751_co.ppm,288,224,00000751_ir.ppm,288,224
positive,00000751_co.ppm,352,224,00000751_ir.ppm,352,224
positive,00000751_co.ppm,416,224,00000751_ir.ppm,416,224
positive,00000751_co.ppm,480,224,00000751_ir.ppm,480,224
positive,00000751_co.ppm,32,288,00000751_ir.ppm,32,288
positive,00000751_co.ppm,96,288,00000751_ir.ppm,96,288
positive,00000751_co.ppm,160,288,00000751_ir.ppm,160,288
positive,00000751_co.ppm,224,288,00000751_ir.ppm,224,288
positive,00000751_co.ppm,288,288,00000751_ir.ppm,288,288
positive,00000751_co.ppm,352,288,00000751_ir.ppm,352,288
positive,00000751_co.ppm,416,288,00000751_ir.ppm,416,288
positive,00000751_co.ppm,480,288,00000751_ir.ppm,480,288
positive,00000751_co.ppm,32,352,00000751_ir.ppm,32,352
positive,00000751_co.ppm,96,352,00000751_ir.ppm,96,352
positive,00000751_co.ppm,160,352,00000751_ir.ppm,160,352
positive,00000751_co.ppm,224,352,00000751_ir.ppm,224,352
positive,00000751_co.ppm,288,352,00000751_ir.ppm,288,352
positive,00000751_co.ppm,352,352,00000751_ir.ppm,352,352
positive,00000751_co.ppm,416,352,00000751_ir.ppm,416,352
positive,00000751_co.ppm,480,352,00000751_ir.ppm,480,352
positive,00000751_co.ppm,32,416,00000751_ir.ppm,32,416
positive,00000751_co.ppm,96,416,00000751_ir.ppm,96,416
positive,00000751_co.ppm,160,416,00000751_ir.ppm,160,416
positive,00000751_co.ppm,224,416,00000751_ir.ppm,224,416
positive,00000751_co.ppm,288,416,00000751_ir.ppm,288,416
positive,00000751_co.ppm,352,416,00000751_ir.ppm,352,416
positive,00000751_co.ppm,416,416,00000751_ir.ppm,416,416
positive,00000751_co.ppm,480,416,00000751_ir.ppm,480,416
positive,00000751_co.ppm,32,480,00000751_ir.ppm,32,480
positive,00000751_co.ppm,96,480,00000751_ir.ppm,96,480
positive,00000751_co.ppm,160,480,00000751_ir.ppm,160,480
positive,00000751_co.ppm,224,480,00000751_ir.ppm,224,480
positive,00000751_co.ppm,288,480,00000751_ir.ppm,288,480
positive,00000751_co.ppm,352,480,00000751_ir.ppm,352,480
positive,00000751_co.ppm,416,480,00000751_ir.ppm,416,480
positive,00000751_co.ppm,480,480,00000751_ir.ppm,480,480
negative,00000751_co.ppm,32,32,00000672_ir.ppm,32,160
negative,00000751_co.ppm,96,32,00000984_ir.ppm,416,480
negative,00000751_co.ppm,160,32,00001218_ir.ppm,224,352
negative,00000751_co.ppm,224,32,00000143_ir.ppm,352,32
negative,00000751_co.ppm,288,32,00000202_ir.ppm,416,416
negative,00000751_co.ppm,352,32,00000710_ir.ppm,224,416
negative,00000751_co.ppm,416,32,00001231_ir.ppm,352,96
negative,00000751_co.ppm,480,32,00000491_ir.ppm,288,224
negative,00000751_co.ppm,32,96,00000109_ir.ppm,224,160
negative,00000751_co.ppm,96,96,00000431_ir.ppm,288,480
negative,00000751_co.ppm,160,96,00000478_ir.ppm,352,160
negative,00000751_co.ppm,224,96,00001112_ir.ppm,480,480
negative,00000751_co.ppm,288,96,00000170_ir.ppm,160,288
negative,00000751_co.ppm,352,96,00001092_ir.ppm,352,416
negative,00000751_co.ppm,416,96,00000710_ir.ppm,416,32
negative,00000751_co.ppm,480,96,00000583_ir.ppm,352,288
negative,00000751_co.ppm,32,160,00000346_ir.ppm,224,288
negative,00000751_co.ppm,96,160,00001148_ir.ppm,480,160
negative,00000751_co.ppm,160,160,00000116_ir.ppm,288,480
negative,00000751_co.ppm,224,160,00000292_ir.ppm,352,32
negative,00000751_co.ppm,288,160,00000596_ir.ppm,96,224
negative,00000751_co.ppm,352,160,00000258_ir.ppm,480,288
negative,00000751_co.ppm,416,160,00001055_ir.ppm,96,32
negative,00000751_co.ppm,480,160,00000596_ir.ppm,352,96
negative,00000751_co.ppm,32,224,00000386_ir.ppm,416,96
negative,00000751_co.ppm,96,224,00000538_ir.ppm,96,480
negative,00000751_co.ppm,160,224,00000431_ir.ppm,288,32
negative,00000751_co.ppm,224,224,00000688_ir.ppm,416,288
negative,00000751_co.ppm,288,224,00001102_ir.ppm,480,416
negative,00000751_co.ppm,352,224,00000725_ir.ppm,480,416
negative,00000751_co.ppm,416,224,00000046_ir.ppm,96,224
negative,00000751_co.ppm,480,224,00000888_ir.ppm,224,224
negative,00000751_co.ppm,32,288,00000386_ir.ppm,480,32
negative,00000751_co.ppm,96,288,00001110_ir.ppm,224,32
negative,00000751_co.ppm,160,288,00000201_ir.ppm,32,160
negative,00000751_co.ppm,224,288,00001050_ir.ppm,416,416
negative,00000751_co.ppm,288,288,00000458_ir.ppm,160,288
negative,00000751_co.ppm,352,288,00000984_ir.ppm,480,416
negative,00000751_co.ppm,416,288,00001203_ir.ppm,480,288
negative,00000751_co.ppm,480,288,00000258_ir.ppm,416,32
negative,00000751_co.ppm,32,352,00000814_ir.ppm,352,32
negative,00000751_co.ppm,96,352,00000119_ir.ppm,32,224
negative,00000751_co.ppm,160,352,00000170_ir.ppm,416,32
negative,00000751_co.ppm,224,352,00000165_ir.ppm,416,32
negative,00000751_co.ppm,288,352,00001216_ir.ppm,160,480
negative,00000751_co.ppm,352,352,00000762_ir.ppm,32,288
negative,00000751_co.ppm,416,352,00000196_ir.ppm,160,224
negative,00000751_co.ppm,480,352,00000178_ir.ppm,160,96
negative,00000751_co.ppm,32,416,00001148_ir.ppm,352,160
negative,00000751_co.ppm,96,416,00000512_ir.ppm,480,224
negative,00000751_co.ppm,160,416,00001262_ir.ppm,352,160
negative,00000751_co.ppm,224,416,00000326_ir.ppm,480,288
negative,00000751_co.ppm,288,416,00000672_ir.ppm,160,416
negative,00000751_co.ppm,352,416,00000587_ir.ppm,416,224
negative,00000751_co.ppm,416,416,00000119_ir.ppm,480,96
negative,00000751_co.ppm,480,416,00000935_ir.ppm,32,352
negative,00000751_co.ppm,32,480,00000022_ir.ppm,416,352
negative,00000751_co.ppm,96,480,00000509_ir.ppm,224,32
negative,00000751_co.ppm,160,480,00000672_ir.ppm,480,288
negative,00000751_co.ppm,224,480,00001223_ir.ppm,288,96
negative,00000751_co.ppm,288,480,00001009_ir.ppm,416,96
negative,00000751_co.ppm,352,480,00000166_ir.ppm,96,416
negative,00000751_co.ppm,416,480,00000287_ir.ppm,96,352
negative,00000751_co.ppm,480,480,00001214_ir.ppm,288,96
positive,00000755_co.ppm,32,32,00000755_ir.ppm,32,32
positive,00000755_co.ppm,96,32,00000755_ir.ppm,96,32
positive,00000755_co.ppm,160,32,00000755_ir.ppm,160,32
positive,00000755_co.ppm,224,32,00000755_ir.ppm,224,32
positive,00000755_co.ppm,288,32,00000755_ir.ppm,288,32
positive,00000755_co.ppm,352,32,00000755_ir.ppm,352,32
positive,00000755_co.ppm,416,32,00000755_ir.ppm,416,32
positive,00000755_co.ppm,480,32,00000755_ir.ppm,480,32
positive,00000755_co.ppm,32,96,00000755_ir.ppm,32,96
positive,00000755_co.ppm,96,96,00000755_ir.ppm,96,96
positive,00000755_co.ppm,160,96,00000755_ir.ppm,160,96
positive,00000755_co.ppm,224,96,00000755_ir.ppm,224,96
positive,00000755_co.ppm,288,96,00000755_ir.ppm,288,96
positive,00000755_co.ppm,352,96,00000755_ir.ppm,352,96
positive,00000755_co.ppm,416,96,00000755_ir.ppm,416,96
positive,00000755_co.ppm,480,96,00000755_ir.ppm,480,96
positive,00000755_co.ppm,32,160,00000755_ir.ppm,32,160
positive,00000755_co.ppm,96,160,00000755_ir.ppm,96,160
positive,00000755_co.ppm,160,160,00000755_ir.ppm,160,160
positive,00000755_co.ppm,224,160,00000755_ir.ppm,224,160
positive,00000755_co.ppm,288,160,00000755_ir.ppm,288,160
positive,00000755_co.ppm,352,160,00000755_ir.ppm,352,160
positive,00000755_co.ppm,416,160,00000755_ir.ppm,416,160
positive,00000755_co.ppm,480,160,00000755_ir.ppm,480,160
positive,00000755_co.ppm,32,224,00000755_ir.ppm,32,224
positive,00000755_co.ppm,96,224,00000755_ir.ppm,96,224
positive,00000755_co.ppm,160,224,00000755_ir.ppm,160,224
positive,00000755_co.ppm,224,224,00000755_ir.ppm,224,224
positive,00000755_co.ppm,288,224,00000755_ir.ppm,288,224
positive,00000755_co.ppm,352,224,00000755_ir.ppm,352,224
positive,00000755_co.ppm,416,224,00000755_ir.ppm,416,224
positive,00000755_co.ppm,480,224,00000755_ir.ppm,480,224
positive,00000755_co.ppm,32,288,00000755_ir.ppm,32,288
positive,00000755_co.ppm,96,288,00000755_ir.ppm,96,288
positive,00000755_co.ppm,160,288,00000755_ir.ppm,160,288
positive,00000755_co.ppm,224,288,00000755_ir.ppm,224,288
positive,00000755_co.ppm,288,288,00000755_ir.ppm,288,288
positive,00000755_co.ppm,352,288,00000755_ir.ppm,352,288
positive,00000755_co.ppm,416,288,00000755_ir.ppm,416,288
positive,00000755_co.ppm,480,288,00000755_ir.ppm,480,288
positive,00000755_co.ppm,32,352,00000755_ir.ppm,32,352
positive,00000755_co.ppm,96,352,00000755_ir.ppm,96,352
positive,00000755_co.ppm,160,352,00000755_ir.ppm,160,352
positive,00000755_co.ppm,224,352,00000755_ir.ppm,224,352
positive,00000755_co.ppm,288,352,00000755_ir.ppm,288,352
positive,00000755_co.ppm,352,352,00000755_ir.ppm,352,352
positive,00000755_co.ppm,416,352,00000755_ir.ppm,416,352
positive,00000755_co.ppm,480,352,00000755_ir.ppm,480,352
positive,00000755_co.ppm,32,416,00000755_ir.ppm,32,416
positive,00000755_co.ppm,96,416,00000755_ir.ppm,96,416
positive,00000755_co.ppm,160,416,00000755_ir.ppm,160,416
positive,00000755_co.ppm,224,416,00000755_ir.ppm,224,416
positive,00000755_co.ppm,288,416,00000755_ir.ppm,288,416
positive,00000755_co.ppm,352,416,00000755_ir.ppm,352,416
positive,00000755_co.ppm,416,416,00000755_ir.ppm,416,416
positive,00000755_co.ppm,480,416,00000755_ir.ppm,480,416
positive,00000755_co.ppm,32,480,00000755_ir.ppm,32,480
positive,00000755_co.ppm,96,480,00000755_ir.ppm,96,480
positive,00000755_co.ppm,160,480,00000755_ir.ppm,160,480
positive,00000755_co.ppm,224,480,00000755_ir.ppm,224,480
positive,00000755_co.ppm,288,480,00000755_ir.ppm,288,480
positive,00000755_co.ppm,352,480,00000755_ir.ppm,352,480
positive,00000755_co.ppm,416,480,00000755_ir.ppm,416,480
positive,00000755_co.ppm,480,480,00000755_ir.ppm,480,480
negative,00000755_co.ppm,32,32,00000431_ir.ppm,224,288
negative,00000755_co.ppm,96,32,00000449_ir.ppm,96,160
negative,00000755_co.ppm,160,32,00000192_ir.ppm,288,96
negative,00000755_co.ppm,224,32,00000733_ir.ppm,32,160
negative,00000755_co.ppm,288,32,00001064_ir.ppm,224,224
negative,00000755_co.ppm,352,32,00000431_ir.ppm,32,224
negative,00000755_co.ppm,416,32,00000119_ir.ppm,352,224
negative,00000755_co.ppm,480,32,00000412_ir.ppm,416,160
negative,00000755_co.ppm,32,96,00000696_ir.ppm,160,32
negative,00000755_co.ppm,96,96,00000206_ir.ppm,32,160
negative,00000755_co.ppm,160,96,00000386_ir.ppm,288,96
negative,00000755_co.ppm,224,96,00000469_ir.ppm,224,416
negative,00000755_co.ppm,288,96,00000092_ir.ppm,416,288
negative,00000755_co.ppm,352,96,00000225_ir.ppm,224,160
negative,00000755_co.ppm,416,96,00000308_ir.ppm,352,288
negative,00000755_co.ppm,480,96,00000510_ir.ppm,96,416
negative,00000755_co.ppm,32,160,00000412_ir.ppm,32,288
negative,00000755_co.ppm,96,160,00001072_ir.ppm,416,224
negative,00000755_co.ppm,160,160,00000166_ir.ppm,160,288
negative,00000755_co.ppm,224,160,00000686_ir.ppm,352,352
negative,00000755_co.ppm,288,160,00000633_ir.ppm,96,96
negative,00000755_co.ppm,352,160,00001255_ir.ppm,160,288
negative,00000755_co.ppm,416,160,00000989_ir.ppm,480,96
negative,00000755_co.ppm,480,160,00000215_ir.ppm,96,480
negative,00000755_co.ppm,32,224,00000888_ir.ppm,32,224
negative,00000755_co.ppm,96,224,00000033_ir.ppm,352,416
negative,00000755_co.ppm,160,224,00000236_ir.ppm,224,224
negative,00000755_co.ppm,224,224,00000288_ir.ppm,288,288
negative,00000755_co.ppm,288,224,00000509_ir.ppm,480,32
negative,00000755_co.ppm,352,224,00000080_ir.ppm,352,224
negative,00000755_co.ppm,416,224,00000416_ir.ppm,352,160
negative,00000755_co.ppm,480,224,00001223_ir.ppm,288,288
negative,00000755_co.ppm,32,288,00000216_ir.ppm,288,352
negative,00000755_co.ppm,96,288,00000225_ir.ppm,480,288
negative,00000755_co.ppm,160,288,00001216_ir.ppm,352,160
negative,00000755_co.ppm,224,288,00000134_ir.ppm,480,160
negative,00000755_co.ppm,288,288,00001003_ir.ppm,416,416
negative,00000755_co.ppm,352,288,00000307_ir.ppm,160,32
negative,00000755_co.ppm,416,288,00000854_ir.ppm,480,416
negative,00000755_co.ppm,480,288,00000305_ir.ppm,416,160
negative,00000755_co.ppm,32,352,00000138_ir.ppm,224,480
negative,00000755_co.ppm,96,352,00001050_ir.ppm,160,288
negative,00000755_co.ppm,160,352,00000935_ir.ppm,352,224
negative,00000755_co.ppm,224,352,00001259_ir.ppm,96,224
negative,00000755_co.ppm,288,352,00000271_ir.ppm,96,352
negative,00000755_co.ppm,352,352,00000757_ir.ppm,224,224
negative,00000755_co.ppm,416,352,00001203_ir.ppm,480,352
negative,00000755_co.ppm,480,352,00000629_ir.ppm,480,32
negative,00000755_co.ppm,32,416,00000145_ir.ppm,32,96
negative,00000755_co.ppm,96,416,00000305_ir.ppm,352,480
negative,00000755_co.ppm,160,416,00000475_ir.ppm,96,416
negative,00000755_co.ppm,224,416,00000650_ir.ppm,96,224
negative,00000755_co.ppm,288,416,00000246_ir.ppm,288,352
negative,00000755_co.ppm,352,416,00000927_ir.ppm,160,288
negative,00000755_co.ppm,416,416,00000288_ir.ppm,416,416
negative,00000755_co.ppm,480,416,00000520_ir.ppm,32,224
negative,00000755_co.ppm,32,480,00001084_ir.ppm,96,480
negative,00000755_co.ppm,96,480,00000134_ir.ppm,480,480
negative,00000755_co.ppm,160,480,00000260_ir.ppm,96,352
negative,00000755_co.ppm,224,480,00001089_ir.ppm,224,160
negative,00000755_co.ppm,288,480,00000218_ir.ppm,224,352
negative,00000755_co.ppm,352,480,00000697_ir.ppm,96,224
negative,00000755_co.ppm,416,480,00000350_ir.ppm,224,32
negative,00000755_co.ppm,480,480,00000484_ir.ppm,416,288
positive,00000757_co.ppm,32,32,00000757_ir.ppm,32,32
positive,00000757_co.ppm,96,32,00000757_ir.ppm,96,32
positive,00000757_co.ppm,160,32,00000757_ir.ppm,160,32
positive,00000757_co.ppm,224,32,00000757_ir.ppm,224,32
positive,00000757_co.ppm,288,32,00000757_ir.ppm,288,32
positive,00000757_co.ppm,352,32,00000757_ir.ppm,352,32
positive,00000757_co.ppm,416,32,00000757_ir.ppm,416,32
positive,00000757_co.ppm,480,32,00000757_ir.ppm,480,32
positive,00000757_co.ppm,32,96,00000757_ir.ppm,32,96
positive,00000757_co.ppm,96,96,00000757_ir.ppm,96,96
positive,00000757_co.ppm,160,96,00000757_ir.ppm,160,96
positive,00000757_co.ppm,224,96,00000757_ir.ppm,224,96
positive,00000757_co.ppm,288,96,00000757_ir.ppm,288,96
positive,00000757_co.ppm,352,96,00000757_ir.ppm,352,96
positive,00000757_co.ppm,416,96,00000757_ir.ppm,416,96
positive,00000757_co.ppm,480,96,00000757_ir.ppm,480,96
positive,00000757_co.ppm,32,160,00000757_ir.ppm,32,160
positive,00000757_co.ppm,96,160,00000757_ir.ppm,96,160
positive,00000757_co.ppm,160,160,00000757_ir.ppm,160,160
positive,00000757_co.ppm,224,160,00000757_ir.ppm,224,160
positive,00000757_co.ppm,288,160,00000757_ir.ppm,288,160
positive,00000757_co.ppm,352,160,00000757_ir.ppm,352,160
positive,00000757_co.ppm,416,160,00000757_ir.ppm,416,160
positive,00000757_co.ppm,480,160,00000757_ir.ppm,480,160
positive,00000757_co.ppm,32,224,00000757_ir.ppm,32,224
positive,00000757_co.ppm,96,224,00000757_ir.ppm,96,224
positive,00000757_co.ppm,160,224,00000757_ir.ppm,160,224
positive,00000757_co.ppm,224,224,00000757_ir.ppm,224,224
positive,00000757_co.ppm,288,224,00000757_ir.ppm,288,224
positive,00000757_co.ppm,352,224,00000757_ir.ppm,352,224
positive,00000757_co.ppm,416,224,00000757_ir.ppm,416,224
positive,00000757_co.ppm,480,224,00000757_ir.ppm,480,224
positive,00000757_co.ppm,32,288,00000757_ir.ppm,32,288
positive,00000757_co.ppm,96,288,00000757_ir.ppm,96,288
positive,00000757_co.ppm,160,288,00000757_ir.ppm,160,288
positive,00000757_co.ppm,224,288,00000757_ir.ppm,224,288
positive,00000757_co.ppm,288,288,00000757_ir.ppm,288,288
positive,00000757_co.ppm,352,288,00000757_ir.ppm,352,288
positive,00000757_co.ppm,416,288,00000757_ir.ppm,416,288
positive,00000757_co.ppm,480,288,00000757_ir.ppm,480,288
positive,00000757_co.ppm,32,352,00000757_ir.ppm,32,352
positive,00000757_co.ppm,96,352,00000757_ir.ppm,96,352
positive,00000757_co.ppm,160,352,00000757_ir.ppm,160,352
positive,00000757_co.ppm,224,352,00000757_ir.ppm,224,352
positive,00000757_co.ppm,288,352,00000757_ir.ppm,288,352
positive,00000757_co.ppm,352,352,00000757_ir.ppm,352,352
positive,00000757_co.ppm,416,352,00000757_ir.ppm,416,352
positive,00000757_co.ppm,480,352,00000757_ir.ppm,480,352
positive,00000757_co.ppm,32,416,00000757_ir.ppm,32,416
positive,00000757_co.ppm,96,416,00000757_ir.ppm,96,416
positive,00000757_co.ppm,160,416,00000757_ir.ppm,160,416
positive,00000757_co.ppm,224,416,00000757_ir.ppm,224,416
positive,00000757_co.ppm,288,416,00000757_ir.ppm,288,416
positive,00000757_co.ppm,352,416,00000757_ir.ppm,352,416
positive,00000757_co.ppm,416,416,00000757_ir.ppm,416,416
positive,00000757_co.ppm,480,416,00000757_ir.ppm,480,416
positive,00000757_co.ppm,32,480,00000757_ir.ppm,32,480
positive,00000757_co.ppm,96,480,00000757_ir.ppm,96,480
positive,00000757_co.ppm,160,480,00000757_ir.ppm,160,480
positive,00000757_co.ppm,224,480,00000757_ir.ppm,224,480
positive,00000757_co.ppm,288,480,00000757_ir.ppm,288,480
positive,00000757_co.ppm,352,480,00000757_ir.ppm,352,480
positive,00000757_co.ppm,416,480,00000757_ir.ppm,416,480
positive,00000757_co.ppm,480,480,00000757_ir.ppm,480,480
negative,00000757_co.ppm,32,32,00000884_ir.ppm,416,96
negative,00000757_co.ppm,96,32,00001270_ir.ppm,224,160
negative,00000757_co.ppm,160,32,00000037_ir.ppm,480,32
negative,00000757_co.ppm,224,32,00000447_ir.ppm,32,32
negative,00000757_co.ppm,288,32,00000281_ir.ppm,416,32
negative,00000757_co.ppm,352,32,00000947_ir.ppm,32,288
negative,00000757_co.ppm,416,32,00000710_ir.ppm,416,224
negative,00000757_co.ppm,480,32,00000224_ir.ppm,288,288
negative,00000757_co.ppm,32,96,00000165_ir.ppm,224,160
negative,00000757_co.ppm,96,96,00000027_ir.ppm,32,416
negative,00000757_co.ppm,160,96,00000075_ir.ppm,352,160
negative,00000757_co.ppm,224,96,00000733_ir.ppm,96,416
negative,00000757_co.ppm,288,96,00000124_ir.ppm,224,32
negative,00000757_co.ppm,352,96,00000659_ir.ppm,416,224
negative,00000757_co.ppm,416,96,00000178_ir.ppm,96,160
negative,00000757_co.ppm,480,96,00001161_ir.ppm,32,352
